ConceptID;Term;RegNUM;RegAÑO
866211000167109;clotrimazol 1% crema (OPKO);F-16636;17
866221000167104;septrin solución inyectable para infusión intravenosa (Pharmatech);F-2443;14
866231000167102;calorub forte crema (Hofmann);F-2251;14
866241000167105;ibucon 600 mg comprimido recubierto (Euromed);F-16989;13
866261000167106;medibiox 750 mg comprimido recubierto (Medipharm);F-20689;13
866271000167100;tramavolta comprimido recubierto (Euromed);F-17752;14
866281000167103;lafigin XR 25 mg comprimido con recubrimiento entérico de liberación prolongada (Drugtech);F-20513;13
866291000167101;tol 12 forte 10.000 solución inyectable (Saval);F-1172;13
866301000167102;clonixinato de lisina 100 mg/2 mL solución inyectable (Biosano);F-7627;16
866311000167100;clotrimazol 1% crema (Euromed);F-18219;15
866331000167107;cisplatino 50 mg/100 mL solución inyectable (Ebewe);F-3551;15
866341000167104;clotrimazol 1% crema (Pasteur);F-11607;16
866351000167101;tapsin compuesto día polvo para solución oral (Maver);F-15210;15
866361000167103;caleobrol 0,5 mcg cápsula blanda (Complex Therap);F-13042;13
866371000167109;ipson - D suspensión oral (Saval);F-14067;14
866381000167106;tapsin compuesto noche polvo para solución oral (Maver);F-4;17
866391000167108;ginedazol óvulo vaginal (Lab Chile);F-3946;15
866401000167106;viora 20 comprimido recubierto (Exeltis);F-21592;14
866411000167108;amparax 1 mg comprimido (Wyeth);F-2773;14
866421000167103;endocare tensage regenador gel (IFC);544C-61;14
866431000167101;seebri breezhaler polvo para inhalación en cápsula (Novartis);F-23050;16
866441000167109;tracelyte solución para infusión intravenosa (Sanderson);F-6181;15
866451000167107;caleobrol 0,25 mcg cápsula blanda (Complex Therap);F-13043;13
866461000167105;tapsin compuesto DN plus comprimido recubierto (Maver);F-15355;15
866471000167104;almaxol comprimido recubierto (Mintlab);F-21767;15
866481000167102;ginedazol dual óvulo y crema vaginal (Lab Chile);F-8423;16
866491000167100;fabrazyme 35 mg polvo liofilizado para solución inyectable para infusión intravenosa (Genzyme);B-2063;13
866511000167107;endocare aquafoam limpiador facial loción dérmica (IFC);544C-59;14
866521000167102;lafigin XR 100 mg comprimido con recubrimiento entérico de liberación prolongada (Drugtech);F-20516;13
866531000167100;trimebutino 100 mg comprimido (Andrómaco);F-6578;15
866541000167108;trio val día y noche polvo para solución oral (Saval);F-16662;18
866551000167106;loptame comprimido (Euromed);F-18452;15
866561000167109;femoston 1 / 10 comprimido recubierto (Abbott);F-11942;17
866571000167103;fluxamol HFA 250 / 25 aerosol para inhalación (Cassará);F-18334;15
866581000167101;prednisolona acetato 1% suspensión oftálmica (Pharmatech);F-22198;15
866591000167104;aspirina comprimido (Bayer);F-1481;18
866601000167109;merpal 50 mg comprimido con recubrimiento entérico (Prater);F-3665;15
866611000167106;aratan D forte comprimido recubierto ranurado (Andrómaco);F-12841;18
866621000167101;kytril 3 mg/3 mL solución inyectable (Roche);F-8133;16
866631000167104;tapsin compuesto DN cápsula (Maver);F-13576;14
866641000167107;meganox 50 mg comprimido dispersable (Etex);F-21389;14
866651000167105;cefazolina 1 g polvo para solución inyectable (Lab Chile);F-8353;16
866661000167108;merpal supositorio (Prater);F-10833;16
866671000167102;lorazepam 4 mg/2 mL solución inyectable (Sanderson);F-10896;16
866691000167103;flagyl solución inyectable (Sanofi Aventis);F-6085;15
866701000167103;ondansetrón 4 mg/2 mL solución inyectable (Sanderson);F-15848;16
866711000167101;baycip solución inyectable (Bayer);F-6224;15
866721000167106;fluxamol HFA 125 / 25 aerosol para inhalación (Cassará);F-18333;15
866731000167108;ondansetrón 8 mg/4 mL solución inyectable (Sanderson);F-15849;16
866751000167102;nefersil comprimido recubierto (Pharma Investi);F-16839;18
866761000167104;viagra 50 mg comprimido recubierto (Pfizer);F-806;13
866771000167105;meganox 200 mg comprimido dispersable (Etex);F-21387;14
866781000167107;cotrimoxazol forte suspensión oral (Mintlab);F-6889;15
866791000167109;biretix micropeel tratamiento exfoliante gel (IFC);544C-58;15
866801000167108;nastul solución oral para gotas (Chemopharma);F-8744;16
866811000167105;biretix mask mascarilla segborreguladora (IFC);544C-66;14
866821000167100;nastul compuesto comprimido recubierto (Chemopharma);F-8746;16
866831000167103;biretix duo gel (IFC);544C-57;15
866841000167106;loperamida clorhidrato 2 mg comprimido (Euromed);F-18708;16
866851000167109;oxitocina 10 UI/mL solución inyectable (Sanderson);F-18732;16
866861000167107;dulcolax perlas 2,5 mg cápsula blanda (Boehringer I.);F-7301;15
866871000167101;fisiolimp solución para nebulización nasal (Pasteur);F-1993;14
866881000167104;loperamida clorhidrato 2 mg comprimido (OPKO);F-16976;13
866891000167102;merpal 25 mg comprimido con recubrimiento entérico (Prater);F-8552;16
866901000167101;levotiroxina sódica 100 mcg comprimido (Andrómaco);F-13905;14
866911000167104;dolipran comprimido recubierto (Drugtech);F-16414;17
866921000167109;letico 50 mg comprimido (Euromed);F-21137;14
866931000167106;miliser 1 mg comprimido (Gynopharm);F-15501;16
866941000167103;gaviscon doble acción suspensión oral (Reckitt);F-17274;13
866951000167100;leti AT4 crema corporal (LETI);544C-15;18
866961000167102;nastifrin compuesto jarabe (Lab Chile);F-8464;16
866971000167108;aradix comprimido (Drugtech);F-7545;16
866981000167105;letico 25 mg comprimido (Euromed);F-21014;14
866991000167107;holoxan 500 mg polvo para solución inyectable (Baxter);F-2476;14
867001000167102;sulpivol cápsula (Pharma Investi);F-11447;16
867011000167100;galanvitae 16 mg cápsula con comprimido de liberación prolongada (Galenicum);F-21366;14
867021000167105;tol 12 forte 5000 solución inyectable (Saval);F-1171;13
867031000167107;letico 100 mg comprimido (Euromed);F-21013;14
867041000167104;tapsin compuesto día aroma a té polvo para solución oral (Maver);F-15212;15
867061000167103;metilsulfato de neostigmina 0,5/mL solución inyectable (Sanderson);F-6168;15
867071000167109;tapsin compuesto noche aroma a té polvo para solución oral (Maver);F-15211;15
867081000167106;nastifrin compuesto comprimido recubierto (Lab Chile);F-8463;16
867091000167108;valerix comprimido recubierto (Silesia);F-16541;17
867101000167101;galanvitae 8 mg cápsula con comprimido de liberación prolongada (Galenicum);F-21365;14
867111000167104;amlodipino 5 mg comprimido (Pasteur);F-12352;17
867121000167109;zival jarabe (Saval);F-16945;13
867131000167106;ipson - D forte comprimido recubierto (Saval);F-14070;14
867141000167103;zentel comprimido recubierto (GSK);F-1981;14
867151000167100;cutanil pasta tópica (ITF - Labomed);F-16614;17
867161000167102;endocare tensage serum regenerador reafirmante emulsión (IFC);544C-63;14
867171000167108;zentel suspensión oral (GSK);F-4245;15
867181000167105;carbolit 300 mg comprimido ranurado (Raffo);F-7372;16
867191000167107;cefamox 250 mg/5 mL polvo para suspensión oral (B-MS);F-18005;15
867201000167109;maalox plus comprimido masticable (Sanofi Aventis);F-421;18
867211000167106;ringer lactato solución inyectable (Sanderson);F-13655;14
867221000167101;trileptal suspensión oral (Novartis);F-15097;15
867231000167104;kivexa comprimido recubierto (GSK);F-14783;15
867241000167107;cardioxane polvo liofilizado para solución inyectable (Tecnofarma);F-10285;16
867251000167105;xinder gel dérmico (Fouchard);F-18145;15
867261000167108;celebra max cápsula (Pfizer);F-21274;14
867271000167102;lertus suspensión oral para gotas (Tecnofarma);F-10322;16
867281000167100;finapet 18,75 mg cápsula (Andrómaco);F-22043;15
867291000167103;visional solución oftálmica (Maver);F-1830;14
867301000167104;finapet 37,5 mg cápsula (Andrómaco);F-21797;15
867311000167102;xinder ungüento dérmico (Fouchard);F-18250;15
867321000167107;moxifloxacino 400 mg comprimido recubierto (Mintlab);F-21768;15
867331000167109;qlaira comprimido recubierto (Bayer);F-18201;15
867341000167101;neoaradix 10 mg comprimido (Drugtech);F-18507;16
867351000167103;istefral cápsula (Mintlab);F-13898;14
867361000167100;zival solución oral para gotas (Saval);F-16946;13
867371000167106;endocare tensage contorno de ojos iluminador spray (IFC);544C-64;14
867381000167108;sibilla comprimido recubierto (Gedeon Richter);F-21395;14
867391000167105;endocare tensage crema (IFC);544C-62;14
867401000167108;ixel 50 mg cápsula (Silesia);F-1858;14
867411000167105;etomidato 20 mg/10 mL solución inyectable (Hospira);F-5287;15
867421000167100;dalcipran 50 mg cápsula (Andrómaco);F-16250;17
867431000167103;daniele comprimido recubierto (Exeltis);F-21685;15
867441000167106;fusimed crema tópica (Cassará);F-17881;14
867451000167109;ultibro breezhaler polvo para inhalación en cápsula (Novartis);F-20501;13
867461000167107;ixel 25 mg cápsula (Silesia);F-1857;14
867481000167104;eylia solución para inyección intravítrea (Bayer);B-2274;17
867491000167102;tapsininstaflu DN comprimido (Maver);F-742;13
867501000167107;rubrimet 0,75% gel dérmico (Fouchard);F-17552;14
867511000167109;metotrexato 2,5 mg comprimido (Pfizer);F-6313;15
867521000167104;evra sistema terapéutico transdérmico (Janssen);F-13785;14
867531000167102;neoaradix 5 mg comprimido (Drugtech);F-18505;16
867541000167105;bromuro de ipratropio 250 mcg/mL + fenoterol bromhidrato 500 mcg/mL solución para nebulización (Catalysis);F-14822;15
867551000167108;dalcipran 25 mg cápsula (Andrómaco);F-16383;17
867561000167106;keval comprimido recubierto (Saval);F-21431;14
867571000167100;dualten 12,5 mg comprimido (Saval);F-4393;15
867581000167103;decapeptyl 3,75 mg polvo liofilizado para solución inyectable (Tecnofarma);F-18994;16
867601000167106;hipoglucin 750 LP comprimido de liberación prolongada (Lab Chile);F-18226;15
867611000167108;uricont jarabe (Synthon);F-12445;17
867621000167103;ixempra 45 mg polvo liofilizado para solución inyectable con solvente (B-MS);F-16958;18
867631000167101;endoxan 200 mg polvo para solución inyectable (Baxter);F-14352;14
867641000167109;gastrodine 20 mg comprimido con recubrimiento entérico (Medipharm);F-9145;16
867651000167107;leti AT4 crema emoliente intensiva (LETI);544C-22;14
867671000167104;caristop compuesto pasta dental bifluorada (Maver);F-10421;16
867691000167100;donegal cápsula (Medipharm);F-13162;13
867701000167100;ixempra 15 mg polvo liofilizado para solución inyectable con solvente (B-MS);F-16957;18
867711000167103;somatran comprimido recubierto (Andrómaco);F-11366;16
867721000167108;meloxicam 15 mg comprimido (Lab Chile);F-13747;14
867731000167105;nastifrin jarabe (Lab Chile);F-8465;16
867751000167104;blox 32 mg comprimido (Saval);F-21816;15
867761000167101;perebron adulto jarabe (Lab Chile);F-8477;16
867771000167107;perebron infantil jarabe (Lab Chile);F-1393;18
867781000167109;leti AT4 champú (LETI);544C-19;18
867791000167106;alopurinol 100 mg comprimido (Pasteur);F-1194;13
867801000167105;estredox comprimido recubierto (Lab Chile);F-17668;14
867811000167107;nitrendipino 20 mg comprimido (Synthon);F-9594;16
867821000167102;decapeptyl 22,5 mg polvo liofilizado para solución inyectable (Tecnofarma);F-21288;14
867831000167100;leti AT4 leche corporal (LETI);544C-16;18
867841000167108;dualten 6,25 mg comprimido (Saval);F-4394;15
867851000167106;leti AT4 gel de baño (LETI);544C-18;18
867861000167109;nebapul comprimido (Royal Pharma);F-3001;15
867871000167103;gazyva concentrado para solución para infusión (Roche);B-2402;14
867881000167101;geniol compuesto noche polvo para solución oral (Mintlab);F-14192;14
867891000167104;prostall comprimido con recubrimiento entérico de liberación prolongada (Drugtech);F-11929;17
867901000167103;hormoral 200 mg cápsula blanda (Silesia);F-17163;13
867911000167101;aciclovir 5% crema dérmica (Chemopharma);F-8715;16
867921000167106;endoxan 1 g polvo para solución inyectable (Baxter);F-2473;14
867931000167108;blox 16 mg comprimido (Saval);F-2715;14
867941000167100;cinarizina 75 mg cápsula (Lab Chile);F-15974;17
867951000167102;blox 8 mg comprimido (Saval);F-2716;14
867961000167104;copegus comprimido recubierto (Roche);F-14244;14
867971000167105;actilyse polvo liofilizado para solución inyectable con solvente (Boehringer I.);B-936;15
867981000167107;ripol 100 mg comprimido recubierto (Lab Chile);F-11958;17
867991000167109;hidróxido de aluminio 6% suspensión oral (Pasteur);F-11618;16
868001000167101;lyrica 75 mg cápsula (Pfizer);F-14401;14
868011000167104;geniol compuesto día polvo para solución oral (Mintlab);F-14191;14
868021000167109;hidróxido de aluminio 6% suspensión oral (Lab Chile);F-1311;13
868031000167106;manol plus comprimido recubierto (Sanitas);F-17781;14
868041000167103;panadol niños 160 mg comprimido masticable (GSK);F-10735;16
868071000167108;tioridazina 25 mg comprimido recubierto (Lab Chile);F-8506;16
868081000167105;climafem comprimido (Andrómaco);F-8203;16
868091000167107;velastisa intim gel (ISDIN);558C-119;14
868101000167100;miliser 5 mg comprimido (Gynopharm);F-13877;14
868111000167103;keprodol 100 mg comprimido con recubrimiento entérico (Andrómaco);F-15553;16
868121000167108;tioridazina 100 mg comprimido recubierto (Lab Chile);F-8505;16
868131000167105;leti AT4 crema emoliente facial (LETI);544C-17;18
868141000167102;pneumovax 23 solución inyectable (MSD);B-1996;17
868151000167104;nefersil 100 mg/2 mL solución inyectable (Pharma Investi);F-18766;16
868161000167101;nastifrin solución oral para gotas (Lab Chile);F-8466;16
868171000167107;alphacaine solución inyectable (DFL);F-19241;17
868181000167109;claritromicina 500 mg comprimido recubierto (Chemopharma);F-14430;14
868191000167106;daxim 12,5 mg/5 mL concentrado para solución inyectable (Abbott);F-11852;17
868201000167108;meloxicam 15 mg comprimido (Mintlab);F-14256;14
868211000167105;oralgene 0,1% colutorio (Maver);F-3813;15
868221000167100;panadol niños 80 mg comprimido masticable (GSK);F-4232;15
868231000167103;liberat cápsula (Lab Chile);F-16537;17
868251000167109;lincomicina 500 mg cápsula (Lab Chile);F-15965;17
868261000167107;rubifen SR comprimido recubierto de liberación prolongada (Pharmavita);F-14593;15
868281000167104;memax comprimido recubierto (ITF - Labomed);F-14188;14
868291000167102;seasonique comprimido recubierto (Lab Chile);F-20576;13
868301000167103;paracetamol infantil 250 mg supositorio (Valma);F-11668;16
868311000167101;gaviscon 250 comprimido masticable (Reckitt);F-17341;14
868321000167106;nirvan 3 mg comprimido recubierto (Saval);F-18537;16
868331000167108;novacilina 500 mg comprimido recubierto (Tecnofarma);F-3829;15
868341000167100;tensiomax 10 mg comprimido recubierto (Bagó);F-9711;16
868361000167104;novorapid solución inyectable (Novo Nordisk);B-1756;18
868371000167105;degraler plus comprimido bucodispersable (Bagó);F-19295;17
868381000167107;letixer Q crema sequedad extrema (LETI);544C-71;14
868391000167109;meloxicam 7,5 mg comprimido (Mintlab);F-14258;14
868401000167107;lodux 25 mg comprimido (Synthon);F-17987;15
868411000167109;dinaflex duo forte granulado para solución oral (Tecnofarma);F-13033;13
868421000167104;bromfin jarabe (Mintlab);F-22157;15
868431000167102;divanon cápsula blanda vaginal (Tecnofarma);F-4324;15
868441000167105;letixer S crema corporal piel seca (LETI);544C-69;14
868451000167108;lodux 100 mg comprimido (Synthon);F-17648;14
868481000167103;testovital gel tópico (Gynopharm);F-21022;14
868491000167101;anafranil 10 mg gragea (Novartis);F-9597;16
868501000167106;cefazolina 1 g polvo para solución inyectable (Euromed);F-18535;16
868521000167103;optamox comprimido recubierto (Pharma Investi);F-9943;16
868531000167101;baycip XR 1 g comprimido recubierto de liberación prolongada (Bayer);F-13521;14
868551000167107;evimal 10 mg comprimido recubierto (Andrómaco);F-12081;17
868571000167104;anafranil comprimido recubierto de liberación prolongada (Novartis);F-4332;15
868581000167102;bencilpenicilina sódica 2.000.000 UI polvo para solución inyectable (OPKO);F-14647;15
868591000167100;cefazolina 1 g polvo para solución inyectable (Labvitalis);F-13893;14
868601000167105;meloxicam 15 mg comprimido (Andrómaco);F-14314;14
868611000167107;sulfato ferroso 125 mg/mL solución oral para gotas (Andrómaco);F-13972;14
