CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT ID;SCT TERMINO;DCI DID;DCI TERMINO;SINONIMO;GRUPOS_JERARQUICOS;SUSTANCIAS
7056572;racepinefrina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170084 ¦ racepinefrina ¦ 1 ¦ Vigente
5667743;raloxifeno;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170085 ¦ raloxifeno ¦ 1 ¦ Vigente
5667754;raltegravir;;Vigente;Insensible;Autogenerado;;;429368003;raltegravir;;;;;• 5170088 ¦ raltegravir ¦ 1 ¦ Vigente
5667759;ramipril;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201383 ¦ ramipril ¦ 1 ¦ Vigente
5667762;ranibizumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170089 ¦ ranibizumab ¦ 1 ¦ Vigente
5667767;ranitidina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200591 ¦ ranitidina ¦ 1 ¦ Vigente
5667768;rasagilina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170096 ¦ rasagilina ¦ 1 ¦ Vigente
6634604;reboxetina;;Vigente;Insensible;Autogenerado;;;321995004;reboxetina;;;;;• 6402109 ¦ reboxetina ¦ 1 ¦ Vigente
7228828;regorafenib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402111 ¦ regorafenib ¦ 1 ¦ Vigente
5667772;remifentanilo;;Vigente;Insensible;Autogenerado;;;108379008;remifentanilo;;;;;• 5170117 ¦ remifentanilo ¦ 1 ¦ Vigente
5667773;repaglinida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170124 ¦ repaglinida ¦ 1 ¦ Vigente
5667781;ribavirina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200823 ¦ ribavirina ¦ 1 ¦ Vigente
5667782;rifampicina;;Vigente;Insensible;Autogenerado;;;29175007;rifampicina;;;;;• 5200671 ¦ rifampicina ¦ 1 ¦ Vigente
5667784;rifaximina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 5200676 ¦ rifaximina ¦ 1 ¦ Vigente
5667785;riluzol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170325 ¦ riluzol ¦ 1 ¦ Vigente
6000616;ringer lactato;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5918400 ¦ lactato de sodio ¦ 4 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 3 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 2 ¦ Vigente
• 5200587 ¦ cloruro de calcio ¦ 1 ¦ Vigente"
6592643;riociguat;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402136 ¦ riociguat ¦ 1 ¦ Vigente
5667789;risperidona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200677 ¦ risperidona ¦ 1 ¦ Vigente
5667801;ritonavir;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170336 ¦ ritonavir ¦ 1 ¦ Vigente
5667802;rituximab;;Vigente;Insensible;Autogenerado;;;108809004;rituximab;;;;;• 5170350 ¦ rituximab ¦ 1 ¦ Vigente
5667806;rivaroxabán;;Vigente;Insensible;Autogenerado;;;442539005;rivaroxabán;;;;;• 5170355 ¦ rivaroxabán ¦ 1 ¦ Vigente
5667807;rivastigmina;;Vigente;Insensible;Autogenerado;;;323368009;rivastigmina;;;;;• 5170391 ¦ rivastigmina ¦ 1 ¦ Vigente
5667810;rizatriptán;;Vigente;Insensible;Autogenerado;;;108411001;rizatriptán;;;;;• 5170411 ¦ rizatriptán ¦ 1 ¦ Vigente
5667820;romiplostim;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170428 ¦ romiplostim ¦ 1 ¦ Vigente
5667821;ropinirol;;Vigente;Insensible;Autogenerado;;;108473005;ropinirol;;;;;• 5170444 ¦ ropinirol ¦ 1 ¦ Vigente
5667829;rosuvastatina;;Vigente;Insensible;Autogenerado;;;406436002;rosuvastatina;;;;• 7552959 - Observatorio de precios;• 5170445 ¦ rosuvastatina ¦ 1 ¦ Vigente
7488669;rotigotina;;Vigente;Insensible;Autogenerado;;;421915002;rotigotina;;;;;• 6402148 ¦ rotigotina ¦ 1 ¦ Vigente
5667831;roxitromicina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 5170464 ¦ roxitromicina ¦ 1 ¦ Vigente
5667832;rupatadina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170467 ¦ rupatadina ¦ 1 ¦ Vigente
6622265;ruxolitinib;;Vigente;Insensible;Autogenerado;;;703779004;ruxolitinib;;;;;• 6402165 ¦ ruxolitinib ¦ 1 ¦ Vigente
7478582;sacarato férrico;;Vigente;Insensible;Autogenerado;;;421953007;hierro sacarato;;;;;• 6399585 ¦ sacarato férrico ¦ 1 ¦ Vigente
7298749;saccharomyces boulardii;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402167 ¦ saccharomyces boulardii ¦ 1 ¦ Vigente
5667843;salbutamol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200721 ¦ salbutamol ¦ 1 ¦ Vigente
7591812;salicilato de metilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6401814 ¦ salicilato de metilo ¦ 1 ¦ Vigente
5667849;salmeterol;;Vigente;Insensible;Autogenerado;;;108605008;salmeterol;;;;;• 5200742 ¦ salmeterol ¦ 1 ¦ Vigente
5667856;saquinavir;;Vigente;Insensible;Autogenerado;;;108700005;saquinavir;;;;;• 5208363 ¦ saquinavir ¦ 1 ¦ Vigente
5667857;saxagliptina;;Vigente;Insensible;Autogenerado;;;443066009;saxagliptina;;;;;• 5170483 ¦ saxagliptina ¦ 1 ¦ Vigente
5667913;selegilina;;Vigente;Insensible;Autogenerado;;;108466000;selegilina;;;;;• 5170486 ¦ selegilina ¦ 1 ¦ Vigente
7230292;selenio;;Vigente;Insensible;Autogenerado;;;350057002;selenio;;;;;• 6402199 ¦ selenio ¦ 1 ¦ Vigente
5667916;serrapeptasa;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170549 ¦ serrapeptasa ¦ 1 ¦ Vigente
5667917;sertaconazol;;Vigente;Insensible;Autogenerado;;;409281002;sertaconazol;;;;;• 5170551 ¦ sertaconazol ¦ 1 ¦ Vigente
5667929;sertralina;;Vigente;Insensible;Autogenerado;;;321958004;sertralina;;;;• 7552959 - Observatorio de precios;• 5200777 ¦ sertralina ¦ 1 ¦ Vigente
5667933;sevelamer;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170552 ¦ sevelamer ¦ 1 ¦ Vigente
5667935;sevoflurano;;Vigente;Insensible;Autogenerado;;;108395008;sevoflurano;;;;;• 5170558 ¦ sevoflurano ¦ 1 ¦ Vigente
5667944;sildenafil;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170581 ¦ sildenafil ¦ 1 ¦ Vigente
5667947;simeticona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170584 ¦ simeticona ¦ 1 ¦ Vigente
5667952;simvastatina;;Vigente;Insensible;Autogenerado;;;96304005;simvastatina;;;;;• 5200961 ¦ simvastatina ¦ 1 ¦ Vigente
5667953;sirolimús;;Vigente;Insensible;Autogenerado;;;116109004;sirolimús;;;;;• 5170587 ¦ sirolimús ¦ 1 ¦ Vigente
5667958;sitagliptina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170591 ¦ sitagliptina ¦ 1 ¦ Vigente
7334002;sofosbuvir;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7333999 ¦ sofosbuvir ¦ 1 ¦ Vigente
5667959;solifenacina;;Vigente;Insensible;Autogenerado;;;407031006;solifenacina;;;;;• 5170608 ¦ solifenacina ¦ 1 ¦ Vigente
7461164;somatropina;;Vigente;Insensible;Autogenerado;;;129495007;somatropina;;;;;• 5200802 ¦ somatropina ¦ 1 ¦ Vigente
5669674;sorafenib;;Vigente;Insensible;Autogenerado;;;420681006;sorafenib;;;;;• 5170609 ¦ sorafenib ¦ 1 ¦ Vigente
5669679;sotalol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170642 ¦ sotalol ¦ 1 ¦ Vigente
7081190;succinilcolina;;Vigente;Insensible;Autogenerado;;;3822002;succinilcolina;;;;;• 6402857 ¦ succinilcolina ¦ 1 ¦ Vigente
5669684;sucralfato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200634 ¦ sucralfato ¦ 1 ¦ Vigente
5669821;sufentanilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170707 ¦ sufentanilo ¦ 1 ¦ Vigente
5669828;sugammadex;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170723 ¦ sugammadex ¦ 1 ¦ Vigente
5669837;sulbutiamina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170732 ¦ sulbutiamina ¦ 1 ¦ Vigente
7051319;sulfadiazina de plata;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 5679150 ¦ sulfadiazina de plata ¦ 1 ¦ Vigente
5674270;sulfametoxazol + trimetoprima;;Vigente;Insensible;Manual;;;;;;;;• 7436222 - Antibiótico;"• 5170763 ¦ sulfametoxazol ¦ 1 ¦ Vigente
• 5205558 ¦ trimetoprima ¦ 2 ¦ Vigente"
5669851;sulfasalazina;;Vigente;Insensible;Autogenerado;;;45844004;sulfasalazina;;;;;• 5200653 ¦ sulfasalazina ¦ 1 ¦ Vigente
5669861;sulfato de magnesio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200565 ¦ sulfato de magnesio ¦ 1 ¦ Vigente
6455691;sulfato de zinc;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6455690 ¦ sulfato de zinc ¦ 1 ¦ Vigente
5410425;sulfato ferroso;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5162570 ¦ sulfato ferroso ¦ 1 ¦ Vigente
5669879;sulpirida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170812 ¦ sulpirida ¦ 1 ¦ Vigente
7411846;sultamicilina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 6402869 ¦ sultamicilina ¦ 1 ¦ Vigente
5669892;sumatriptán;;Vigente;Insensible;Autogenerado;;;322822007;sumatriptán;;;;;• 5200822 ¦ sumatriptán ¦ 1 ¦ Vigente
5669917;sunitinib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170822 ¦ sunitinib ¦ 1 ¦ Vigente
5669953;tacalcitol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170907 ¦ tacalcitol ¦ 1 ¦ Vigente
5669992;tacrolimús;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170880 ¦ tacrolimús ¦ 1 ¦ Vigente
5670005;tadalafil;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5170843 ¦ tadalafil ¦ 1 ¦ Vigente
5670009;talidomida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5200962 ¦ talidomida ¦ 1 ¦ Vigente
7411903;taliglucerasa alfa;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402887 ¦ taliglucerasa alfa ¦ 1 ¦ Vigente
5670010;tamoxifeno;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205584 ¦ tamoxifeno ¦ 1 ¦ Vigente
5670018;tamsulosina;;Vigente;Insensible;Autogenerado;;;108559004;tamsulosina;;;;;• 5201624 ¦ tamsulosina ¦ 1 ¦ Vigente
6611313;tapentadol;;Vigente;Insensible;Autogenerado;;;442004000;tapentadol;;;;;• 6402889 ¦ tapentadol ¦ 1 ¦ Vigente
5670027;teicoplanina;;Vigente;Insensible;Autogenerado;;;96014005;teicoplanina;;;;• 7436222 - Antibiótico;• 5201684 ¦ teicoplanina ¦ 1 ¦ Vigente
5670030;telmisartán;;Vigente;Insensible;Autogenerado;;;129487008;telmisartán;;;;;• 5205589 ¦ telmisartán ¦ 1 ¦ Vigente
5670157;temozolomida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201696 ¦ temozolomida ¦ 1 ¦ Vigente
5670164;temsirolimus;;Vigente;Insensible;Autogenerado;;;427299005;temsirolimus;;;;;• 5201715 ¦ temsirolimus ¦ 1 ¦ Vigente
5670165;tenecteplasa;;Vigente;Insensible;Autogenerado;;;127967007;tenecteplasa;;;;;• 5201722 ¦ tenecteplasa ¦ 1 ¦ Vigente
7333738;tenofovir disoproxil fumarato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201757 ¦ tenofovir disoproxil fumarato ¦ 1 ¦ Vigente
5670169;teofilina;;Vigente;Insensible;Autogenerado;;;66493003;teofilina;;;;;• 6402921 ¦ teofilina ¦ 1 ¦ Vigente
5670174;terbinafina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205131 ¦ terbinafina ¦ 1 ¦ Vigente
5670183;terlipresina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201814 ¦ terlipresina ¦ 1 ¦ Vigente
5670191;testosterona;;Vigente;Insensible;Autogenerado;;;109033004;testosterona;;;;;• 5205670 ¦ testosterona ¦ 1 ¦ Vigente
5913384;testosterona enantato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5913364 ¦ testosterona enantato ¦ 1 ¦ Vigente
6627183;testosterona undecanoato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6627180 ¦ testosterona undecanoato ¦ 1 ¦ Vigente
6611325;tetrabenazina;;Vigente;Insensible;Autogenerado;;;323260004;tetrabenazina;;;;;• 6402925 ¦ tetrabenazina ¦ 1 ¦ Vigente
5670193;tetraciclina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 5205627 ¦ tetraciclina ¦ 1 ¦ Vigente
5670204;tetrahidrozolina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205239 ¦ tetrahidrozolina ¦ 1 ¦ Vigente
7418706;tetrizolina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7418703 ¦ tetrizolina ¦ 1 ¦ Vigente
5670208;tiamazol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201822 ¦ tiamazol ¦ 1 ¦ Vigente
5670212;tiamina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205114 ¦ tiamina ¦ 1 ¦ Vigente
5674083;tiaprida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201853 ¦ tiaprida ¦ 1 ¦ Vigente
5674090;tibolona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201883 ¦ tibolona ¦ 1 ¦ Vigente
5674093;ticagrelor;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201886 ¦ ticagrelor ¦ 1 ¦ Vigente
5674103;ticlopidina;;Vigente;Insensible;Autogenerado;;;108971003;ticlopidina;;;;;• 5205141 ¦ ticlopidina ¦ 1 ¦ Vigente
5674110;tietilperazina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201887 ¦ tietilperazina ¦ 1 ¦ Vigente
5674115;tigeciclina;;Vigente;Insensible;Autogenerado;;;418631002;tigeciclina;;;;• 7436222 - Antibiótico;• 5201890 ¦ tigeciclina ¦ 1 ¦ Vigente
5674119;timolol;;Vigente;Insensible;Autogenerado;;;331322007;timol;;;;;• 5205240 ¦ timolol ¦ 1 ¦ Vigente
5674244;timolol + travoprost;;Vigente;Insensible;Autogenerado;;;424258009;timolol + travoprost;;;;;"• 5205240 ¦ timolol ¦ 1 ¦ Vigente
• 5202131 ¦ travoprost ¦ 2 ¦ Vigente"
5674120;tinidazol;;Vigente;Insensible;Autogenerado;;;324550004;tinidazol;;;;;• 5205245 ¦ tinidazol ¦ 1 ¦ Vigente
5674132;tiocolchicósido;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201936 ¦ tiocolchicósido ¦ 1 ¦ Vigente
5674135;tioconazol;;Vigente;Insensible;Autogenerado;;;332967005;tioconazol;;;;;• 5205261 ¦ tioconazol ¦ 1 ¦ Vigente
5674136;tioguanina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205644 ¦ tioguanina ¦ 1 ¦ Vigente
5674139;tiopental sódico;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205296 ¦ tiopental sódico ¦ 1 ¦ Vigente
5674156;tioridazina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205297 ¦ tioridazina ¦ 1 ¦ Vigente
5674163;tirofibán;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201955 ¦ tirofibán ¦ 1 ¦ Vigente
5674168;tirotropina alfa;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201962 ¦ tirotropina alfa ¦ 1 ¦ Vigente
5674173;tizanidina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201965 ¦ tizanidina ¦ 1 ¦ Vigente
5674183;tobramicina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 5205717 ¦ tobramicina ¦ 1 ¦ Vigente
5674186;tocilizumab;;Vigente;Insensible;Autogenerado;;;444649004;tocilizumab;;;;;• 5201972 ¦ tocilizumab ¦ 1 ¦ Vigente
7412279;tofacitinib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402957 ¦ tofacitinib ¦ 1 ¦ Vigente
5674191;tolbutamida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5201977 ¦ tolbutamida ¦ 1 ¦ Vigente
6669520;tolnaftato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6402960 ¦ tolnaftato ¦ 1 ¦ Vigente
5679178;tolterodina;;Vigente;Insensible;Autogenerado;;;109113000;tolterodina;;;;;• 5201983 ¦ tolterodina ¦ 1 ¦ Vigente
5674195;topiramato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202016 ¦ topiramato ¦ 1 ¦ Vigente
5674200;topotecán;;Vigente;Insensible;Autogenerado;;;108779005;topotecán;;;;;• 5202036 ¦ topotecán ¦ 1 ¦ Vigente
5674211;trabectedina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202087 ¦ trabectedina ¦ 1 ¦ Vigente
5674212;tramadol;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205298 ¦ tramadol ¦ 1 ¦ Vigente
7225206;trametinib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7225203 ¦ trametinib ¦ 1 ¦ Vigente
5674219;trastuzumab;;Vigente;Insensible;Autogenerado;;;327397006;trastuzumab;;;;;• 5202108 ¦ trastuzumab ¦ 1 ¦ Vigente
7238157;trastuzumab emtansina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7238150 ¦ trastuzumab emtansina ¦ 1 ¦ Vigente
5674231;travoprost;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;• 5202131 ¦ travoprost ¦ 1 ¦ Vigente
5674245;trazodona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5205302 ¦ trazodona ¦ 1 ¦ Vigente
5674250;tretinoína;;Vigente;Insensible;Autogenerado;;;54972005;tretinoína;;;;;• 5202133 ¦ tretinoína ¦ 1 ¦ Vigente
5674253;triamcinolona hexacetónido;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202147 ¦ triamcinolona hexacetónido ¦ 1 ¦ Vigente
5674254;triazolam;;Vigente;Insensible;Autogenerado;;;111128007;triazolam;;;;;• 5205704 ¦ triazolam ¦ 1 ¦ Vigente
7398039;triclosán;;Vigente;Insensible;Autogenerado;;;125577003;triclosán;;;;;• 6402985 ¦ triclosán ¦ 1 ¦ Vigente
5674257;trihexifenidilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202615 ¦ trihexifenidilo ¦ 1 ¦ Vigente
5674259;trimebutino;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202725 ¦ trimebutino ¦ 1 ¦ Vigente
5674262;trimetazidina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202734 ¦ trimetazidina ¦ 1 ¦ Vigente
7297296;trióxido de arsénico;;Vigente;Insensible;Autogenerado;;;400907001;trióxido de arsénico;;;;;• 7297287 ¦ trióxido de arsénico ¦ 1 ¦ Vigente
5674284;triptorelina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202770 ¦ triptorelina ¦ 1 ¦ Vigente
5674285;trolamina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202785 ¦ trolamina ¦ 1 ¦ Vigente
5674286;tropicamida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202836 ¦ tropicamida ¦ 1 ¦ Vigente
7438678;umeclidinio bromuro;;Vigente;Insensible;Manual;;;;;;;;;• 6403012 ¦ umeclidinio bromuro ¦ 1 ¦ Vigente
7438747;umeclidinio bromuro + vilanterol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 6403042 ¦ vilanterol ¦ 2 ¦ Vigente
• 6403012 ¦ umeclidinio bromuro ¦ 1 ¦ Vigente"
7582007;urapidil;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7582004 ¦ urapidil ¦ 1 ¦ Vigente
5670228;ustekinumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5202908 ¦ ustekinumab ¦ 1 ¦ Vigente
7677104;vacuna Bordetella pertussis (acelular) + toxoide difteria + toxoide tétano + fosfato de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 7677357 ¦ fosfato de aluminio ¦ 4 ¦ Vigente
• 5202077 ¦ toxoide tétano ¦ 3 ¦ Vigente
• 5202059 ¦ toxoide difteria ¦ 2 ¦ Vigente
• 7677091 ¦ Bordetella pertussis (acelular) ¦ 1 ¦ Vigente"
7677383;vacuna Bordetella pertussis (acelular) + toxoide difteria + toxoide tétano + fosfato de aluminio (adyuvante) + hidróxido de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 5679151 ¦ hidróxido de aluminio ¦ 5 ¦ Vigente
• 7677357 ¦ fosfato de aluminio ¦ 4 ¦ Vigente
• 5202077 ¦ toxoide tétano ¦ 3 ¦ Vigente
• 5202059 ¦ toxoide difteria ¦ 2 ¦ Vigente
• 7677091 ¦ Bordetella pertussis (acelular) ¦ 1 ¦ Vigente"
7680241;vacuna Haemophilus influenzae polisacárido tipo B conjugado proteína tétano;;Vigente;Insensible;Manual;;;;;;;;;• 5163078 ¦ Haemophilus influenzae polisacárido tipo B conjugado proteína tétano ¦ 1 ¦ Vigente
7680411;vacuna Haemophilus influenzae polisacárido tipo B conjugado proteína tétano y Bordetella pertussis (acelular) + toxoide difteria + toxoide tétano + fosfato de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 7677357 ¦ fosfato de aluminio ¦ 5 ¦ Vigente
• 5202059 ¦ toxoide difteria ¦ 3 ¦ Vigente
• 5202077 ¦ toxoide tétano ¦ 4 ¦ Vigente
• 7677091 ¦ Bordetella pertussis (acelular) ¦ 2 ¦ Vigente
• 5163078 ¦ Haemophilus influenzae polisacárido tipo B conjugado proteína tétano ¦ 1 ¦ Vigente"
7683496;vacuna Neisseria meningitidis polisacárido tipo A, C, W - 135, Y conjugado proteína difteria;;Vigente;Insensible;Manual;;;;;;;;;"• 7683490 ¦ Neisseria meningitidis polisacárido tipo Y conjugado proteína difteria ¦ 4 ¦ Vigente
• 7683488 ¦ Neisseria meningitidis polisacárido tipo W - 135 conjugado proteína difteria ¦ 3 ¦ Vigente
• 7683487 ¦ Neisseria meningitidis polisacárido tipo C conjugado proteína difteria ¦ 2 ¦ Vigente
• 7683485 ¦ Neisseria meningitidis polisacárido tipo A conjugado proteína difteria ¦ 1 ¦ Vigente"
7683041;vacuna Neisseria meningitidis polisacárido tipo A, C, W - 135, Y conjugado proteína tétano;;Vigente;Insensible;Manual;;;;;;;;;"• 7683023 ¦ Neisseria meningitidis polisacárido tipo Y conjugado proteína tétano ¦ 4 ¦ Vigente
• 7683019 ¦ Neisseria meningitidis polisacárido tipo W - 135 conjugado proteína tétano ¦ 3 ¦ Vigente
• 7683018 ¦ Neisseria meningitidis polisacárido tipo C conjugado proteína tétano ¦ 2 ¦ Vigente
• 7683017 ¦ Neisseria meningitidis polisacárido tipo A conjugado proteína tétano ¦ 1 ¦ Vigente"
7683566;vacuna Neisseria meningitidis polisacárido tipo C conjugado proteína tétano + hidróxido de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 5679151 ¦ hidróxido de aluminio ¦ 2 ¦ Vigente
• 7683018 ¦ Neisseria meningitidis polisacárido tipo C conjugado proteína tétano ¦ 1 ¦ Vigente"
7679086;vacuna Salmonella typhi polisacárido Vi cepa Ty2;;Vigente;Insensible;Manual;;;;;;;;;• 7679083 ¦ Salmonella typhi polisacárido Vi cepa Ty2 ¦ 1 ¦ Vigente
7682923;vacuna Streptococcus pneumoniae polisacárido 23 serotipos;;Vigente;Insensible;Manual;;;;;;;;;• 7682918 ¦ Streptococcus pneumoniae polisacárido 23 serotipos ¦ 1 ¦ Vigente
7205009;vacuna toxoide difteria + toxoide tétano + hidróxido de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 5202077 ¦ toxoide tétano ¦ 2 ¦ Vigente
• 5202059 ¦ toxoide difteria ¦ 1 ¦ Vigente
• 5679151 ¦ hidróxido de aluminio ¦ 3 ¦ Vigente"
5674204;vacuna toxoide tétano + hidróxido de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 5202077 ¦ toxoide tétano ¦ 1 ¦ Vigente
• 5679151 ¦ hidróxido de aluminio ¦ 2 ¦ Vigente"
7203514;vacuna virus de la rabia cepa PM WI 38 1503 3M (inactivado, cultivado en células Vero);;Vigente;Insensible;Manual;;;;;;;;;• 7203372 ¦ virus de la rabia cepa PM WI 38 1503 3M (inactivado, cultivado en células Vero)  ¦ 1 ¦ Vigente
7677266;vacuna virus hepatitis A cepa GMB (inactivado, cultivado en células MRC-5) + hidróxido de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 5679151 ¦ hidróxido de aluminio ¦ 2 ¦ Vigente
• 4933459 ¦ virus hepatitis A cepa GMB (inactivado, cultivado en células MRC-5) ¦ 1 ¦ Vigente"
7685782;vacuna virus hepatitis B antígeno superficie (recombinante, cultivado en Saccharomyces cerevisiae) + hidróxido de aluminio (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 5679151 ¦ hidróxido de aluminio ¦ 2 ¦ Vigente
• 4934423 ¦ virus hepatitis B antígeno superficie (recombinante, cultivado en Saccharomyces cerevisiae) ¦ 1 ¦ Vigente"
7680006;vacuna virus papiloma humano proteína L1 tipo 16, 18 (recombinante) + hidróxido de aluminio (adyuvante) + MPL (adyuvante);;Vigente;Insensible;Manual;;;;;;;;;"• 7679942 ¦ MPL ¦ 4 ¦ Vigente
• 5679151 ¦ hidróxido de aluminio ¦ 3 ¦ Vigente
• 7679961 ¦ virus papiloma humano proteína L1 tipo 18 ¦ 2 ¦ Vigente
• 7679960 ¦ virus papiloma humano proteína L1 tipo 16 ¦ 1 ¦ Vigente"
