CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO_FK;MEDICAMENTO_CLINICO_DESC;TIPO_FK;TIPO_DESC;CANTIDAD;UNIDAD_MEDIDA_CANTIDAD_FK;UNIDAD_MEDIDA_CANTIDAD_DESC;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_FK;PACK_MULTI_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC
7186533;micofenolato mofetilo 500 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987252;micofenolato mofetilo 500 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7186175;micofenolato mofetilo 500 mg comprimido 50 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987252;micofenolato mofetilo 500 mg comprimido;4589162;venta público;50;6802296;comprimidos;;;;;;
7608983;miconazol 100 mg + tinidazol 150 mg cápsula vaginal 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;344944;miconazol 100 mg + tinidazol 150 mg cápsula vaginal;4589162;venta público;10;6764541;cápsulas;;;;;;
7376081;miconazol 100 mg + tinidazol 150 mg óvulo 10 óvulos;;Vigente;Insensible;Autogenerado;;;;;;;6448528;miconazol 100 mg + tinidazol 150 mg óvulo;4589162;venta público;10;6802303;óvulos;;;;;;
7375983;miconazol 100 mg + tinidazol 150 mg óvulo 10 óvulos y miconazol 2% (20 mg/g) + tinidazol 3% (30 mg/g) crema 1 pomo 20 gramos 1 kit;;Vigente;Insensible;Manual;;;;;;;6699484;miconazol 100 mg + tinidazol 150 mg óvulo y miconazol 2% (20 mg/g) + tinidazol 3% (30 mg/g) crema;4589162;venta público;1;5767867;kit;;;;;;
7592938;miconazol 2% (20 mg/g) gel oral 1 frasco 40 gramos;;Vigente;Insensible;Autogenerado;;;;;;;661590;miconazol 2% (20 mg/g) gel oral;4589162;venta público;1;5767861;frasco;;;;40;7100992;gramos
7518245;miconazol 2% (20 mg/g) polvo 1 frasco 120 gramos;;Vigente;Insensible;Autogenerado;;;;;;;5987471;miconazol 2% (20 mg/g) polvo;4589162;venta público;1;5767861;frasco;;;;120;7100992;gramos
7464854;miconazol 20 mg/g + tinidazol 30 mg/g crema 1 pomo 60 gramos;;Vigente;Insensible;Autogenerado;;;;;;;219810;miconazol 20 mg/g + tinidazol 30 mg/g crema vaginal;4589162;venta público;1;5912594;pomo;;;;60;7100992;gramos
7666028;midazolam 15 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;54348;midazolam 15 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7535988;midazolam 15 mg/3 mL (5 mg/mL) inyectable 20 ampollas 3 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;97137;midazolam 15 mg/3 mL (5 mg/mL) inyectable;4589152;envase clínico;20;6802291;ampollas;;;;3;7008554;mililitros
7407262;midazolam 15 mg/3 mL (5 mg/mL) inyectable 5 ampollas 3 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;97137;midazolam 15 mg/3 mL (5 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;3;7008554;mililitros
7407258;midazolam 5 mg/mL inyectable 10 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;106895;midazolam 5 mg/mL inyectable;4589162;venta público;10;6802291;ampollas;;;;1;5765871;mililitro
7407334;midazolam 5 mg/mL inyectable 20 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;106895;midazolam 5 mg/mL inyectable;4589162;venta público;20;6802291;ampollas;;;;1;5765871;mililitro
7666048;midazolam 5 mg/5 mL (1 mg/mL) inyectable 10 ampollas 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7407375;midazolam 5 mg/5 mL (1 mg/mL) inyectable;4589162;venta público;10;6802291;ampollas;;;;5;7008554;mililitros
7407379;midazolam 5 mg/5 mL (1 mg/mL) inyectable 20 ampollas 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7407375;midazolam 5 mg/5 mL (1 mg/mL) inyectable;4589162;venta público;20;6802291;ampollas;;;;5;7008554;mililitros
7407353;midazolam 50 mg/10 mL (5 mg/mL) inyectable 20 ampollas 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;156735;midazolam 50 mg/10 mL (5 mg/mL) inyectable;4589162;venta público;20;6802291;ampollas;;;;10;7008554;mililitros
7407264;midazolam 50 mg/10 mL (5 mg/mL) inyectable 5 ampollas 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;156735;midazolam 50 mg/10 mL (5 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;10;7008554;mililitros
7665994;midazolam 7,5 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;606876;midazolam 7,5 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7456844;midodrina 2,5 mg comprimido 20 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987421;midodrina 2,5 mg comprimido;4589162;venta público;20;6802296;comprimidos;;;;;;
7456845;midodrina 5 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;2252156;midodrina 5 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7682912;miglustat 100 mg cápsula 90 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;6619821;miglustat 100 mg cápsula;4589162;venta público;90;6764541;cápsulas;;;;;;
7666415;milnaciprán 25 mg cápsula 14 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987233;milnaciprán 25 mg cápsula;4589162;venta público;14;6764541;cápsulas;;;;;;
7666421;milnaciprán 50 mg cápsula 28 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986570;milnaciprán 50 mg cápsula;4589162;venta público;28;6764541;cápsulas;;;;;;
7666422;milnaciprán 50 mg cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5986570;milnaciprán 50 mg cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7579028;milrinona 10 mg/10 mL (1 mg/mL) inyectable 1 vial 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987551;milrinona 10 mg/10 mL (1 mg/mL) inyectable;4589162;venta público;1;5767894;vial;;;;10;7008554;mililitros
7579029;milrinona 10 mg/10 mL (1 mg/mL) inyectable 10 viales 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987551;milrinona 10 mg/10 mL (1 mg/mL) inyectable;4589162;venta público;10;7218083;viales;;;;10;7008554;mililitros
7579050;milrinona 10 mg/10 mL (1 mg/mL) inyectable 5 ampollas 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987551;milrinona 10 mg/10 mL (1 mg/mL) inyectable;4589152;envase clínico;5;6802291;ampollas;;;;10;7008554;mililitros
7341220;minociclina 100 mg comprimido 15 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6386165;minociclina 100 mg comprimido;4589162;venta público;15;6802296;comprimidos;;;;;;
7462962;minociclina 100 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6386165;minociclina 100 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7341217;minociclina 50 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6386158;minociclina 50 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7341227;minociclina 50 mg comprimido 60 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6386158;minociclina 50 mg comprimido;4589162;venta público;60;6802296;comprimidos;;;;;;
7421402;minoxidil 2% (20 mg/mL) solución uso externo 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987486;minoxidil 2% (20 mg/mL) loción;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7421400;minoxidil 5% (50 mg/mL) solución uso externo 1 frasco 100 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986921;minoxidil 5% (50 mg/mL) solución uso externo;4589162;venta público;1;5767861;frasco;;;;100;7008554;mililitros
7413412;minoxidil 5% (50 mg/mL) solución uso externo 1 frasco 60 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986921;minoxidil 5% (50 mg/mL) solución uso externo;4589162;venta público;1;5767861;frasco;;;;60;7008554;mililitros
7185688;mirtazapina 15 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986808;mirtazapina 15 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7185533;mirtazapina 30 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;515;mirtazapina 30 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
6738323;misoprostol 200 mcg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;643711;misoprostol 200 mcg comprimido;4589152;envase clínico;28;6802296;comprimidos;;;;;;
7277420;mitomicina 20 mg inyectable 1 vial;;Vigente;Insensible;Autogenerado;;;;;;;5986466;mitomicina 20 mg inyectable;4589162;venta público;1;5767894;vial;;;;;;
7277422;mitomicina 5 mg inyectable 1 vial;;Vigente;Insensible;Autogenerado;;;;;;;7277416;mitomicina 5 mg inyectable;4589162;venta público;1;5767894;vial;;;;;;
7267136;mitotano 500 mg comprimido 100 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;7267135;mitotano 500 mg comprimido;4589162;venta público;100;6802296;comprimidos;;;;;;
7291014;mitoxantrona 20 mg/10 mL (2 mg/mL) inyectable 1 vial 10 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987430;mitoxantrona 20 mg/10 mL (2 mg/mL) inyectable;4589162;venta público;1;5767894;vial;;;;10;7008554;mililitros
7128460;mivacurio 10 mg/5 mL (2 mg/mL) inyectable 5 ampollas 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5987223;mivacurio 10 mg/5 mL (2 mg/mL) inyectable;4589162;venta público;5;6802291;ampollas;;;;5;7008554;mililitros
7727921;moclobemida 150 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987098;moclobemida 150 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7686490;moclobemida 300 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6426176;moclobemida 300 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7255138;modafinilo 100 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986406;modafinilo 100 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7255121;modafinilo 100 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5986406;modafinilo 100 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7255126;modafinilo 200 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;5987581;modafinilo 200 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7333814;mometasona 0,1% (1 mg/g) crema 1 pomo 10 gramos;;Vigente;Insensible;Autogenerado;;;;;;;201608;mometasona 0,1% (1 mg/g) crema;4589162;venta público;1;5912594;pomo;;;;10;7100992;gramos
7326274;mometasona 0,1% (1 mg/g) crema 1 pomo 15 gramos;;Vigente;Insensible;Autogenerado;;;;;;;201608;mometasona 0,1% (1 mg/g) crema;4589162;venta público;1;5912594;pomo;;;;15;7100992;gramos
7326307;mometasona 0,1% (1 mg/g) ungüento 1 pomo 15 gramos;;Vigente;Insensible;Autogenerado;;;;;;;348587;mometasona 0,1% (1 mg/g) ungüento;4589162;venta público;1;5912594;pomo;;;;15;7100992;gramos
7326289;mometasona 0,1% (1 mg/mL) loción 1 frasco 20 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;5986705;mometasona 0,1% (1 mg/mL) loción;4589162;venta público;1;5767861;frasco;;;;20;7008554;mililitros
7556253;mometasona 200 mcg polvo para inhalación 1 inhalador 60 dosis;;Vigente;Insensible;Autogenerado;;;;;;;7556219;mometasona 200 mcg polvo para inhalación;4589162;venta público;1;5767865;inhalador;;;;60;5767711;dosis
7556286;mometasona 400 mcg polvo para inhalación 1 inhalador 30 dosis;;Vigente;Insensible;Autogenerado;;;;;;;5987128;mometasona 400 mcg polvo para inhalación;4589162;venta público;1;5767865;inhalador;;;;30;5767711;dosis
7325893;mometasona 50 mcg/dosis suspensión nasal 1 frasco 120 dosis;;Vigente;Insensible;Autogenerado;;;;;;;314666;mometasona 50 mcg/dosis suspensión nasal;4589162;venta público;1;5767861;frasco;;;;120;5767711;dosis
7326736;mometasona 50 mcg/dosis suspensión nasal 1 frasco 140 dosis;;Vigente;Insensible;Autogenerado;;;;;;;314666;mometasona 50 mcg/dosis suspensión nasal;4589162;venta público;1;5767861;frasco;;;;140;5767711;dosis
7565060;mometasona 50 mcg/dosis suspensión nasal 1 frasco 150 dosis;;Vigente;Insensible;Autogenerado;;;;;;;314666;mometasona 50 mcg/dosis suspensión nasal;4589162;venta público;1;5767861;frasco;;;;150;5767711;dosis
7326676;mometasona 50 mcg/dosis suspensión nasal 1 frasco 200 dosis;;Vigente;Insensible;Autogenerado;;;;;;;314666;mometasona 50 mcg/dosis suspensión nasal;4589162;venta público;1;5767861;frasco;;;;200;5767711;dosis
7326733;mometasona 50 mcg/dosis suspensión nasal 2 frascos 140 dosis;;Vigente;Insensible;Autogenerado;;;;;;;314666;mometasona 50 mcg/dosis suspensión nasal;4589162;venta público;2;6802307;frascos;;;;140;5767711;dosis
7145184;montelukast 10 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1001947;montelukast 10 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7145423;montelukast 10 mg comprimido 28 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1001947;montelukast 10 mg comprimido;4589162;venta público;28;6802296;comprimidos;;;;;;
7145155;montelukast 10 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1001947;montelukast 10 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7322623;montelukast 10 mg comprimido 40 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;1001947;montelukast 10 mg comprimido;4589162;venta público;40;6802296;comprimidos;;;;;;
7145188;montelukast 4 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;902700;montelukast 4 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7145151;montelukast 4 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;902700;montelukast 4 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7322615;montelukast 4 mg comprimido 40 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;902700;montelukast 4 mg comprimido;4589162;venta público;40;6802296;comprimidos;;;;;;
7524009;montelukast 4 mg granulado 10 sobres;;Vigente;Insensible;Autogenerado;;;;;;;606028;montelukast 4 mg granulado;4589162;venta público;10;6802308;sobres;;;;;;
7523937;montelukast 4 mg granulado 30 sobres;;Vigente;Insensible;Autogenerado;;;;;;;606028;montelukast 4 mg granulado;4589162;venta público;30;6802308;sobres;;;;;;
7322629;montelukast 4 mg granulado 40 sobres;;Vigente;Insensible;Autogenerado;;;;;;;606028;montelukast 4 mg granulado;4589162;venta público;40;6802308;sobres;;;;;;
7145186;montelukast 5 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;446566;montelukast 5 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7145154;montelukast 5 mg comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;446566;montelukast 5 mg comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7322621;montelukast 5 mg comprimido 40 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;446566;montelukast 5 mg comprimido;4589162;venta público;40;6802296;comprimidos;;;;;;
7452416;morfina 10 mg cápsula liberación modificada 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;1336532;morfina 10 mg cápsula liberación modificada;4589162;venta público;10;6764541;cápsulas;;;;;;
7309724;morfina 10 mg/mL inyectable 100 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;6799223;morfina 10 mg/mL inyectable;4589152;envase clínico;100;6802291;ampollas;;;;1;5765871;mililitro
6799285;morfina 10 mg/mL inyectable 20 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;6799223;morfina 10 mg/mL inyectable;4589152;envase clínico;20;6802291;ampollas;;;;1;5765871;mililitro
7309622;morfina 10 mg/mL inyectable 3 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;6799223;morfina 10 mg/mL inyectable;4589162;venta público;3;6802291;ampollas;;;;1;5765871;mililitro
7309625;morfina 10 mg/mL inyectable 5 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;6799223;morfina 10 mg/mL inyectable;4589162;venta público;5;6802291;ampollas;;;;1;5765871;mililitro
7497922;morfina 10 mg/mL solución oral 1 frasco 200 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7475899;morfina 10 mg/mL solución oral;4589162;venta público;1;5767861;frasco;;;;200;7008554;mililitros
7475919;morfina 10 mg/mL solución oral 1 frasco 60 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7475899;morfina 10 mg/mL solución oral;4589162;venta público;1;5767861;frasco;;;;60;7008554;mililitros
7600375;morfina 20 mg/mL gotas orales 1 frasco 12 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;136087;morfina 20 mg/mL gotas orales;4589162;venta público;1;5767861;frasco;;;;12;7008554;mililitros
7309730;morfina 20 mg/mL inyectable 100 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;365853;morfina 20 mg/mL inyectable;4589152;envase clínico;100;6802291;ampollas;;;;1;5765871;mililitro
7309612;morfina 20 mg/mL inyectable 20 ampollas 1 mililitro;;Vigente;Insensible;Autogenerado;;;;;;;365853;morfina 20 mg/mL inyectable;4589152;envase clínico;20;6802291;ampollas;;;;1;5765871;mililitro
7475923;morfina 20 mg/mL solución oral 1 frasco 60 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7475914;morfina 20 mg/mL solución oral;4589162;venta público;1;5767861;frasco;;;;60;7008554;mililitros
7452424;morfina 30 mg cápsula liberación modificada 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;415663;morfina 30 mg cápsula liberación modificada;4589162;venta público;10;6764541;cápsulas;;;;;;
7452494;morfina 60 mg cápsula liberación modificada 10 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;6655316;morfina 60 mg cápsula liberación modificada;4589162;venta público;10;6764541;cápsulas;;;;;;
7323504;moxifloxacino 0,5% (5 mg/mL) colirio 1 frasco 5 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;72065;moxifloxacino 0,5% (5 mg/mL) colirio;4589162;venta público;1;5767861;frasco;;;;5;7008554;mililitros
7120279;moxifloxacino 400 mg comprimido 10 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;82255;moxifloxacino 400 mg comprimido;4589162;venta público;10;6802296;comprimidos;;;;;;
7120280;moxifloxacino 400 mg comprimido 14 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;82255;moxifloxacino 400 mg comprimido;4589162;venta público;14;6802296;comprimidos;;;;;;
7120272;moxifloxacino 400 mg comprimido 5 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;82255;moxifloxacino 400 mg comprimido;4589162;venta público;5;6802296;comprimidos;;;;;;
7120276;moxifloxacino 400 mg comprimido 7 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;82255;moxifloxacino 400 mg comprimido;4589162;venta público;7;6802296;comprimidos;;;;;;
7374633;moxifloxacino 400 mg/250 mL (1,6 mg/mL) inyectable 5 frascos 250 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;86075;moxifloxacino 400 mg/250 mL (1,6 mg/mL) inyectable;4589152;envase clínico;5;6802307;frascos;;;;250;7008554;mililitros
7456432;multivitamínico + probiótico + sales minerales comprimido 30 comprimidos;;Vigente;Insensible;Autogenerado;;;;;;;6354293;multivitamínico + probiótico + sales minerales comprimido;4589162;venta público;30;6802296;comprimidos;;;;;;
7456640;multivitamínico + procaína 25 mg + sales minerales cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;7456610;multivitamínico + procaína 25 mg + sales minerales cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7456642;multivitamínico + procaína 25 mg + sales minerales cápsula 60 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;7456610;multivitamínico + procaína 25 mg + sales minerales cápsula;4589162;venta público;60;6764541;cápsulas;;;;;;
7522509;multivitaminíco + procaína 25 mg/5 mL + sales minerales solución oral 1 frasco 120 mililitros;;Vigente;Insensible;Autogenerado;;;;;;;7522484;multivitaminíco + procaína 25 mg/5 mL + sales minerales solución oral;4589162;venta público;1;5767861;frasco;;;;120;7008554;mililitros
7456016;multivitamínico + sales minerales cápsula 30 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987221;multivitamínico + sales minerales cápsula;4589162;venta público;30;6764541;cápsulas;;;;;;
7666978;multivitamínico + sales minerales cápsula 50 cápsulas;;Vigente;Insensible;Autogenerado;;;;;;;5987221;multivitamínico + sales minerales cápsula;4589162;venta público;50;6764541;cápsulas;;;;;7008554;mililitros
